epoch,ep_in_epoch,global_ep,agent,src_name,dst_name,astar_pred_min,astar_nom_min,astar_flood_min,sac_time_min,reached_by_policy,used_fallback,fallback_reason,policy_steps,total_steps,sac_reward
4,46,226,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,46,226,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,46,226,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,4.525719492840718,1,0,,22,22,323.4295945974965
4,46,226,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,46,226,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,47,227,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,8.0408194191935,0,1,cycle,22,37,207.7446164636059
4,47,227,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,47,227,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,47,227,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,47,227,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,47,227,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,47,227,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,5.747265989536015,1,0,,34,34,294.2052501687198
4,47,227,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,47,227,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,48,228,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,5.921758882878308,1,0,,29,29,282.1971394279048
4,48,228,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,48,228,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,48,228,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,48,228,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,48,228,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,48,228,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,5.747265989536015,1,0,,34,34,294.2052501687198
4,48,228,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,48,228,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,49,229,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,5.921758882878308,1,0,,29,29,282.1971394279048
4,49,229,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,49,229,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,49,229,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,49,229,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,49,229,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,49,229,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,5.747265989536015,1,0,,34,34,294.2052501687198
4,49,229,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,49,229,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,50,230,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,5.921758882878308,1,0,,29,29,282.1971394279048
4,50,230,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,50,230,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,50,230,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,50,230,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,50,230,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,50,230,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,5.747265989536015,1,0,,34,34,294.2052501687198
4,50,230,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,50,230,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,51,231,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,5.921758882878308,1,0,,29,29,282.1971394279048
4,51,231,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,51,231,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,51,231,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,51,231,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,51,231,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,51,231,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,5.747265989536015,1,0,,34,34,294.2052501687198
4,51,231,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,51,231,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,52,232,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,5.921758882878308,1,0,,29,29,282.1971394279048
4,52,232,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,52,232,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,52,232,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,52,232,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,52,232,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,52,232,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,5.747265989536015,1,0,,34,34,294.2052501687198
4,52,232,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,52,232,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,53,233,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,5.921758882878308,1,0,,29,29,282.1971394279048
4,53,233,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,53,233,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,53,233,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,53,233,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,53,233,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,53,233,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,5.747265989536015,1,0,,34,34,294.2052501687198
4,53,233,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,53,233,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,54,234,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,5.921758882878308,1,0,,29,29,282.1971394279048
4,54,234,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,54,234,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,54,234,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,54,234,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,54,234,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,54,234,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,4.525719492840718,1,0,,22,22,323.4295945974965
4,54,234,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,54,234,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,55,235,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,5.921758882878308,1,0,,29,29,282.1971394279048
4,55,235,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,55,235,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,55,235,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,55,235,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,55,235,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,55,235,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,4.525719492840718,1,0,,22,22,323.4295945974965
4,55,235,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,55,235,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,56,236,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,5.921758882878308,1,0,,29,29,282.1971394279048
4,56,236,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,56,236,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,56,236,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,56,236,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,56,236,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,56,236,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,4.525719492840718,1,0,,22,22,323.4295945974965
4,56,236,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,56,236,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,57,237,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,5.921758882878308,1,0,,29,29,282.1971394279048
4,57,237,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,57,237,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,57,237,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,57,237,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,57,237,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,57,237,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,4.525719492840718,1,0,,22,22,323.4295945974965
4,57,237,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,57,237,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,58,238,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,5.921758882878308,1,0,,29,29,282.1971394279048
4,58,238,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,58,238,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,58,238,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,58,238,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,58,238,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,58,238,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,4.525719492840718,1,0,,22,22,323.4295945974965
4,58,238,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,58,238,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,59,239,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,5.921758882878308,1,0,,29,29,282.1971394279048
4,59,239,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,59,239,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,59,239,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,59,239,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,59,239,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,59,239,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,4.525719492840718,1,0,,22,22,323.4295945974965
4,59,239,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,59,239,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
4,60,240,0,Goregaon West,Bangur Nagar,2.9243459342959346,2.719637639427347,6.638348466883959,5.921758882878308,1,0,,29,29,282.1971394279048
4,60,240,1,Goregaon Railway Station,Nirlon Knowledge Park,4.869135820465171,4.542146225059384,5.751076921302453,5.751076921302454,1,0,,24,24,328.7037958795852
4,60,240,2,Goregaon East,Inorbit Mall Goregaon,4.003924516897383,3.7520538952373217,9.303151017903344,9.303151017903344,1,0,,11,11,303.43509586142426
4,60,240,3,Oberoi Mall,Vibgyor High School,6.897572835672428,6.4019917621100255,14.824323781105834,14.824323781105834,1,0,,27,27,239.5323873365865
4,60,240,4,Nesco IT Park,Dindoshi,6.617769476335428,6.1830046298199415,12.480929920726535,12.480929920726535,1,0,,27,27,257.9321857911091
4,60,240,5,Aarey Colony,St Johns High School,5.501193714656941,5.120568800570753,12.805506660219221,12.669682499418077,1,0,,22,22,250.44993087514968
4,60,240,6,Vibgyor High School,Jawahar Nagar,3.131278513583041,2.8958164618312945,7.067407820349725,4.525719492840718,1,0,,22,22,323.4295945974965
4,60,240,7,Bangur Nagar,Film City,15.445124903140174,14.425574248179107,21.052926561651795,21.052926561651795,1,0,,52,52,218.9178322709696
4,60,240,8,Motilal Nagar,Oberoi Mall,6.823706330831931,6.303700385693824,13.91409853312812,12.41964534032382,1,0,,42,42,210.35438714240368
5,1,241,0,Oberoi Mall,Goregaon Railway Station,5.0104420861901,4.635357756477173,10.507759218132266,10.507759218132264,1,0,,21,21,265.4424724196938
5,1,241,1,Film City,St Xaviers High School,13.209294683033995,12.36948758732593,30.430227162180877,30.43022716218088,1,0,,42,42,116.24107963860985
5,1,241,2,Goregaon West,Nesco IT Park,5.382134719353691,4.996150362897471,7.135476340795517,7.135476340795518,1,0,,35,35,288.8784364225229
5,1,241,3,Motilal Nagar,Royal Palms Estate,15.324710196138039,14.219238007264293,20.153056002607645,20.15305600260764,1,0,,51,51,200.5034884412658
5,1,241,4,Aarey Colony,Pandurang Wadi,3.527354826690268,3.308693018327244,7.666282242627913,7.666282242627912,1,0,,13,13,299.1901540213083
5,1,241,5,Bangur Nagar,Unnat Nagar,2.233659470396802,2.0563956043614255,4.8924634699555,4.158677325988424,1,0,,12,12,321.1535596022906
5,1,241,6,Pandurang Wadi,Goregaon West,4.630551135659943,4.302493875900638,10.724312933815847,8.585870695080347,1,0,,20,20,298.9409775102487
5,1,241,7,Goregaon Railway Station,Jawahar Nagar,2.3828128137933304,2.240598018449675,5.7405750465393055,5.779446184858131,1,0,,16,16,297.4967113506904
5,1,241,8,Dindoshi,Oberoi Mall,1.316493460765919,1.218401350674591,2.8421434155167895,2.84214341551679,1,0,,7,7,338.83189972791087
5,2,242,0,Oberoi Mall,Goregaon Railway Station,5.0104420861901,4.635357756477173,10.507759218132266,10.507759218132264,1,0,,21,21,265.4424724196938
5,2,242,1,Film City,St Xaviers High School,13.209294683033995,12.36948758732593,30.430227162180877,30.43022716218088,1,0,,42,42,116.24107963860985
5,2,242,2,Goregaon West,Nesco IT Park,5.382134719353691,4.996150362897471,7.135476340795517,15.958732559962916,0,1,cycle,56,73,180.22423895042164
5,2,242,3,Motilal Nagar,Royal Palms Estate,15.324710196138039,14.219238007264293,20.153056002607645,20.15305600260764,1,0,,51,51,200.5034884412658
5,2,242,4,Aarey Colony,Pandurang Wadi,3.527354826690268,3.308693018327244,7.666282242627913,7.666282242627912,1,0,,13,13,299.1901540213083
5,2,242,5,Bangur Nagar,Unnat Nagar,2.233659470396802,2.0563956043614255,4.8924634699555,4.158677325988424,1,0,,12,12,321.1535596022906
5,2,242,6,Pandurang Wadi,Goregaon West,4.630551135659943,4.302493875900638,10.724312933815847,8.448223841783921,1,0,,21,21,301.92755380541064
5,2,242,7,Goregaon Railway Station,Jawahar Nagar,2.3828128137933304,2.240598018449675,5.7405750465393055,5.779446184858131,1,0,,16,16,297.4967113506904
5,2,242,8,Dindoshi,Oberoi Mall,1.316493460765919,1.218401350674591,2.8421434155167895,2.84214341551679,1,0,,7,7,338.83189972791087
5,3,243,0,Oberoi Mall,Goregaon Railway Station,5.0104420861901,4.635357756477173,10.507759218132266,10.349038098912649,1,0,,19,19,273.05840157744234
5,3,243,1,Film City,St Xaviers High School,13.209294683033995,12.36948758732593,30.430227162180877,30.43022716218088,1,0,,42,42,116.24107963860985
5,3,243,2,Goregaon West,Nesco IT Park,5.382134719353691,4.996150362897471,7.135476340795517,7.135476340795518,1,0,,35,35,288.8784364225229
5,3,243,3,Motilal Nagar,Royal Palms Estate,15.324710196138039,14.219238007264293,20.153056002607645,20.15305600260764,1,0,,51,51,200.5034884412658
5,3,243,4,Aarey Colony,Pandurang Wadi,3.527354826690268,3.308693018327244,7.666282242627913,7.666282242627912,1,0,,13,13,299.1901540213083
5,3,243,5,Bangur Nagar,Unnat Nagar,2.233659470396802,2.0563956043614255,4.8924634699555,4.158677325988424,1,0,,12,12,321.1535596022906
5,3,243,6,Pandurang Wadi,Goregaon West,4.630551135659943,4.302493875900638,10.724312933815847,8.448223841783921,1,0,,21,21,301.92755380541064
5,3,243,7,Goregaon Railway Station,Jawahar Nagar,2.3828128137933304,2.240598018449675,5.7405750465393055,5.690690898763217,1,0,,18,18,307.10442240097683
5,3,243,8,Dindoshi,Oberoi Mall,1.316493460765919,1.218401350674591,2.8421434155167895,3.160007369647819,1,0,,12,12,339.0940927772892
5,4,244,0,Oberoi Mall,Goregaon Railway Station,5.0104420861901,4.635357756477173,10.507759218132266,10.213213938111505,1,0,,20,20,276.1782362547978
5,4,244,1,Film City,St Xaviers High School,13.209294683033995,12.36948758732593,30.430227162180877,30.43022716218088,1,0,,42,42,116.24107963860985
5,4,244,2,Goregaon West,Nesco IT Park,5.382134719353691,4.996150362897471,7.135476340795517,7.1569427920800575,1,0,,37,37,290.67314868360984
5,4,244,3,Motilal Nagar,Royal Palms Estate,15.324710196138039,14.219238007264293,20.153056002607645,20.15305600260764,1,0,,51,51,200.5034884412658
5,4,244,4,Aarey Colony,Pandurang Wadi,3.527354826690268,3.308693018327244,7.666282242627913,7.666282242627912,1,0,,13,13,299.1901540213083
5,4,244,5,Bangur Nagar,Unnat Nagar,2.233659470396802,2.0563956043614255,4.8924634699555,4.158677325988424,1,0,,12,12,321.1535596022906
5,4,244,6,Pandurang Wadi,Goregaon West,4.630551135659943,4.302493875900638,10.724312933815847,8.448223841783921,1,0,,21,21,301.92755380541064
5,4,244,7,Goregaon Railway Station,Jawahar Nagar,2.3828128137933304,2.240598018449675,5.7405750465393055,5.351001876474243,1,0,,17,17,305.23955053826785
5,4,244,8,Dindoshi,Oberoi Mall,1.316493460765919,1.218401350674591,2.8421434155167895,4.467863758187539,1,0,,24,24,334.2100600496488
5,5,245,0,Oberoi Mall,Goregaon Railway Station,5.0104420861901,4.635357756477173,10.507759218132266,10.213213938111505,1,0,,20,20,276.1782362547978
5,5,245,1,Film City,St Xaviers High School,13.209294683033995,12.36948758732593,30.430227162180877,29.524128453123073,1,0,,43,43,127.31907012012711
5,5,245,2,Goregaon West,Nesco IT Park,5.382134719353691,4.996150362897471,7.135476340795517,7.1569427920800575,1,0,,37,37,290.67314868360984
5,5,245,3,Motilal Nagar,Royal Palms Estate,15.324710196138039,14.219238007264293,20.153056002607645,18.491982984242846,1,0,,45,45,255.70815804299866
5,5,245,4,Aarey Colony,Pandurang Wadi,3.527354826690268,3.308693018327244,7.666282242627913,7.666282242627912,1,0,,13,13,299.1901540213083
5,5,245,5,Bangur Nagar,Unnat Nagar,2.233659470396802,2.0563956043614255,4.8924634699555,4.158677325988424,1,0,,12,12,321.1535596022906
5,5,245,6,Pandurang Wadi,Goregaon West,4.630551135659943,4.302493875900638,10.724312933815847,10.13296204873081,0,1,deadend_in_subgraph,23,31,242.18839008459577
5,5,245,7,Goregaon Railway Station,Jawahar Nagar,2.3828128137933304,2.240598018449675,5.7405750465393055,5.351001876474243,1,0,,17,17,305.23955053826785
5,5,245,8,Dindoshi,Oberoi Mall,1.316493460765919,1.218401350674591,2.8421434155167895,4.467863758187539,1,0,,24,24,334.2100600496488
5,6,246,0,Oberoi Mall,Goregaon Railway Station,5.0104420861901,4.635357756477173,10.507759218132266,10.213213938111505,1,0,,20,20,276.1782362547978
5,6,246,1,Film City,St Xaviers High School,13.209294683033995,12.36948758732593,30.430227162180877,29.524128453123073,1,0,,43,43,127.31907012012711
5,6,246,2,Goregaon West,Nesco IT Park,5.382134719353691,4.996150362897471,7.135476340795517,7.1569427920800575,1,0,,37,37,290.67314868360984
5,6,246,3,Motilal Nagar,Royal Palms Estate,15.324710196138039,14.219238007264293,20.153056002607645,18.491982984242846,1,0,,45,45,255.70815804299866
5,6,246,4,Aarey Colony,Pandurang Wadi,3.527354826690268,3.308693018327244,7.666282242627913,7.666282242627912,1,0,,13,13,299.1901540213083
5,6,246,5,Bangur Nagar,Unnat Nagar,2.233659470396802,2.0563956043614255,4.8924634699555,4.158677325988424,1,0,,12,12,321.1535596022906
5,6,246,6,Pandurang Wadi,Goregaon West,4.630551135659943,4.302493875900638,10.724312933815847,10.13296204873081,0,1,deadend_in_subgraph,23,31,242.18839008459577
5,6,246,7,Goregaon Railway Station,Jawahar Nagar,2.3828128137933304,2.240598018449675,5.7405750465393055,5.351001876474243,1,0,,17,17,305.23955053826785
